president names,schools
springfield (—; assem of god; coed ; sem; iif; 525). pres.—j. robert ashcroft. dean—ward r. williams. bus. mgr.—fred i. lessten. reg.—wilmoth c. price. lib.—frances berkihiser. dir. student life—paul malm. ,"evangel college, 1111 n. glenstone, "
"down blvds., st. louis 5 (n; rc; wo; sem; iie; 608). pres.—sister m. alfred noble. dean—sister marie stephanie stueber. bus. mgr.—sister mary hilda lors- bach. reg.—sister m. veronica sudholt. admis. off.—theresa hafertepe. lib.—sister alberta anne ruys. dean of wo.—sister mary teresine lewis. summer session—sister m. ve- ronica sudholt. ","fontbonne college, big bend and wy- "
(n; s bapt; coed; sem; if; 317). pres.—l. a. foster. dean-reg.—howard s. higdon. ,"hannibal-la grange college, hannibal "
"reg.—margaret mitchell. lib.—loretta frazier. junior college of flat river, flat river (—; c; coed; sem; if; 321). dean—gayle simmons. reg.—louise pettus. summer session—gayle simmons. junior college of kansas city, mis- scuri, the, kansas city 11 (n; dist; coed; sem; if; 3,498). dean—miles g. blim. bus. off.—berenice stein. reg.—inez r. dahl. lib.— bertha needham. chief pers. off—howard n. monnett. summer session—miles g. blim. kansas city art institute and school of design, 4415 warwick blvd., kansas city 2 (—; p; coed; sem; iitih; 244). pres.—richard h. brunell. dean (admin.)—eliot s. berkley. compt.—josephine hughes. reg.—gretchen van del. lib.— peggy pettibone. dean of students—mary woods. kansas city bible college, 7424 state line rd., kansas city 14 (bi; p; coed ; sem; iti; 105). pres.—stanley r. cook. dean-reg.—robert j. hughes. bus. mgr.—hubert schmidt. kansas city college of osteopathy and surgery, kansas city 1 (osteo; p; coed; qr; iig; 401). pres.—j. m. peach. dean—kenneth j. davis. bursar—lenora b. johnston. reg.—mona w. smith. lib.—john a. rindone. kemper school, the, boonville (n; p; men; sem; ib; 104). pres.—samuel e. west. dean—frederick j. marston. exee. off.—john g. kralovec. kenrick seminary (corporate name st. louis roman catholic theological seminary), 7800 kenrick road, st. louis 19 (—; rc; men; sem; iles 212). pres.—joseph e. ritter. rector—nicholas be. persich. treas.—anthony d. fassbender. dean of men-reg.—joseph m. cozy. kirksville college of osteopathy and surgery, kirksville (osteo; p; coed; sem; iig; 339). pres.—morris thompson. dean—r. mcfarlane tilley. treas.—louis m. handley. reg.—marie a. johnson. lib.—francis m. walter. lincoln university, jefferson (n, mus; st; coed; sem; 1,487). pres.—earl] e. dawson. ",98 
pres.—frane l. mecluer. ,"charles (n, mus, jted; presb; wo; sem; iie; 505). "
pres.—mother marjory erskine. ,"2900 meramec st., st. louis 18 (n; rc; wo; sem; ile; 242). "
pres.—roger j. andrus. ,"midwest bible college, 3964 washing- ton blvd., st. louis (bi; ifca; coed; sem; ili; 132). "
"pres.—millard j. berquist. bus. mgr.—k. c. bryant. reg.—v. lavell seats, acting. ","midwestern baptist theological semi- nary, 5001 oak street, traffieway, kansas city (—; s bapt; coed; sem; iig; 174). "
presb; coed; sem; iie; 439). pres.—m. earle collins. dean—thomas e. tweito. treas.—leonard 8. van dyke. dir. of admis.—byron b. banta. reg.—r. l. wells. ,"missouri valley college, marshall (n; "
©; coed; sem; if; 164). pres.—maynard m. pettigrew. ,"moberly junior college, moberly (—; "
pres.—lewis b. carpenter. ,kansas city 27 (—; meth; coed; sem; iie; 194). 
pres.—walter h. ryle. ,"state teachers college, kirksville (n, mus, ted; st; coed; qr; iiif; 2,512). "
pres.—j. w. jones. ,"missouri state college, maryville (n, ted; st; coed; sem; iiie; 2,103). "
pres.—mother m. theodosia. ,"notre dame college, 320 east ripa ave., st. louis 25 (n; rc; wo; sem; iie; 317). "
"rc: men: sem: ilj; 1,671). pres.—maurice e. van ackeren. dean—joseph ik. gough. ","rockhurst college, kansas city 4 (n; "
pres.—e. eugene clark. ,". louis college of pharmacy and ai- lied sciences, st. louis (phar; p; coed ; sem; iiig; 482). "
pres.—paul c. reinert. ,"coed ; sem; ivk; 8,251). "
,pres.—paul c. reinert. 
,vice pres. (exec.)—jerome j. mar- chetti. 
"luth; men, wo; sem; ih; 142). pres.—lambert j. mehl. ","mary’s junior college. see st. louis university. paul’s college, concordia (—; "
pres.—m. graham clark. ,"school of the ozarks, the, point look- out (—; presb us; coed; ic; sem; 244). "
pres.—mark f. seully. ,"southeast missouri state college, cape girardeau (n, ted; st; coed ; qr; ile; 2,284). "
(n; s bapt; coed; sem; ie; 425). pres.—john w. dowdy. dean-reg.—orien b. hendrex. ,"southwest baptist college, bolivar "
pres.—roy ellis. ,"springfield (n, ted; st. coed: sem; iie; 2,748). "
"tarkio college, tarkio (n; u presb; coed; sem; iie; 291). ","stephens college, columbia (n, mus; "
pres.—william h. schechter. dean—r. w. george. ,"tarkio college, tarkio (n; u presb; coed; sem; iie; 291). "
"pres.—elmer ellis. bus. mgr.—dale o. bowling. reg.-dir. of admis.—c. w. mclane. lib—ralph parker. dean of students—jack matthews. arts and science—w. francis english. law—zjoe e. covington. medicine—vernon e. wilson. education—l. g. townsend. agriculture—elmer r. kiehl. engineering—hubert o. croft. bus. and pub. admin.—william l. bradshaw. journalism—ear) english. veterinary medicine—aaron groth. univ. extension—c. b. ratchford. graduate—henry e. bent. summer session—l. g. townsend. rolla campus (chem, eng )—curtis l. wilson. ","university of missouri, columbia (n, bus, chem, eng, for, jour, law, med, mt, mus, nur, sw, ted, vet; st; coed ; sem; ivk; 15,184). "
pres.—sister m. francetta barberis. ,"(n, mus; rc; wo; sem; iie; 681). "
"wentworth military academy, lex- ington (n; p; men; sem; ib; 211). pres.—j. m. sellers. dean—d. c. buck. reg.—mrs. robert beretta. summer session—d. c. buck. ",dean of students—sister mary cecily jones. 
"carroll college, helena coed ; sem; iif; 654). pres.—r. g. hunthausen. dean of studies—anthony m. brown. bus. mgr.—charles h. mandeville. ",montana 
,101 
pres.—edwin g. koch. ,"montana school of mines, butte (nw, eng; st; coed; sem; iiig; s10 "
,pres.—r. r. renne. 
pres.—h. k. newburn. ,"montana state university, missoula (nw, bus, chem, for, jour, law, mus, phar, tted; st; coed; qr; ivk; 3,608). "
,102 
pres.—l. o. brockman. ,"northern montana college, havre (nw, ited; st; coed; qr; iif; 486). "
,pres.—l. o. brockman. 
"rocky mountain college, billings (nw; cong-meth; coed; qr; iif; 226). pres.—philip m. widenhouse. dean—ernest r. wood. bus. mgr.—john c, filby. reg.—gertrude r. martin. admis.—roger davis. lib.—frederick kuhns. dean of men—lawrence small. dean of wo.—pearle wood. ",sony — : lib.—merwin m. moores. summer session—duane r. taft. 
"western montana college of educa- tion, dillon (nw; st; coed; qr; iiid; 455). pres.—james e. short. bus. mgr.—georgia mathews. reg.—paul o. picton. ",summer session—wendell hadley. 
pres.—p. a. zimmerman. dean—l. g. bickel. ,"concordia teachers college, seward (n, tted; luth; coed; sem; iid; 615). "
pres.—carl1 m. reinert. ,"lib.— darrel meinke. dean of students—m. b. kirech. creighton university, omaha (n, bus, dent, law, med, phar, ted; rc; coed ; sem; iitk ; 2,905). "
pres.—c. c. madsen. ,"dana college, blair (n; u evan luth; coed; sem; iif; 480). "
pres.—donald m. typer. ,"doane college, crete (n; cong-pe; coed; sem; iib; 318). "
"duchesne college, omaha 31 (n; p; wo; sem; iie; 312). pres.—mother dorothy clark. dean—mother mary mcqueeny. bursar—mother alfrida harter. reg.—mother lucille john. lib.— mother grace connolly. summer session—mother mary me- queeny. fairbury junior college, fairbury (—; c; coed; sem; if; 236). pres.—f. don maclay. dean-reg.—n. dallas evans. treas.—h. livingston. ",dean of students—gene else. summer session—arthur nebelsick. 
"pres.—d. j. unruh, interim. dean—donald tschetter, acting. bus. mgr.—f rank harder. reg.—john schrag. lib.—russell jones. dean of men—ruben dyck, acting. dean of wo.—elaine madsen. ","grace bible institute, omaha 8 (bi; p; coed; sem; iig; 332). "
"hastings college, hastings (n, mus; presb; coed; sem; iib; 739). pres.—theron b. maxson. dean—m. g. scarlett. bus. off.—claude r. holcomb. reg.—betty jo olney. lib.—ruth harris. dean of men—orin stratton. dean of wo.— edith frey. luther junior college, wahoo (—; luth; coed; sem; if; 1385). pres.—robert b. nemeschy. dean—martin carlson. bus. mgr.—arthur villup. reg.-lib.— irene fenstermacher. mccook junior college, mccook (—;3 c; coed; sem; if; 283). pres.—fred h. bremer. dean—wayne w. loomis. reg.—robert pullen. lib.—flora dutcher. midland college, fremont (n.; u. luth; coed; sem; iie; 671). pres.—paul w. dieckman. dean—lloyd f. sinkey. bus. mgr.—hlmer b. sasse. reg.—mildred cattern. admis. couns.—ralph l. ritzen. lib.—vivian a. peterson. dean of men—john swanda. dean of wo.—jean antes. summer session—cecil e, walker. ",higher education—-nebraska 
"bus. admin.—john w. lucas. education—frank h. gorman. graduate—george rachford, act- ing. adult ed. and summer donald z. woods. nebraska state teachers college, chadron (n, tted; st; coed; sem; tht > 1,223). pres.—barton l. kline. dean of college—glenn w. hildreth. bursar—paul mccawley. reg.—albert e. kent. lib.—reta king, stanley swanson. dean of men—ross o. armstrong. dean of wo.—dorothy beatty. graduate—k. w. findley, chmn. nebraska state teachers college, kearney (n, ftted; st; coed; sem; iiie; 1,608). pres.—herbert l. cushing. ",applied arts and sciences—c. w. helmstadter. 
pres.—neal 8s. gomon. ,"nebraska state teachers college, peru (n, tted; st; coed; sem; iiif; 678). "
pres.—william a. brandenburg. ,"boraas. summer session—keith melvin. nebraska state teachers college, wayne (n, tted; st; coed; sem; iie; 1,257). "
pres.—vance d. rogers. ,"man, virginia l. anderson. graduate—karl w. meyer. nebraska wesleyan university, lin- coln 4 (n, mus; meth; coed; sem; iie; 1,049). "
pres.—allen p. burkhardt. ,"norfolk junior college, norfolk (—; dist; coed; sem; if; 312). "
pres.—lauren schwisow. ,"scottsbluff college, scottsbluff c; coed; sem; ic; 370). "
pres.—d. j. bieber. ,"union college, lincoln (n, nur; sda; coed ; sem; iie; 776). "
ie; 80). pres.-bus. off.—dale r. larsen. dean-reg.-admis. off—mabrey l. miller. ,"york college, york (—; p3; coed; sem; "
pres.—charles j. armstrong. ,"university of nevada, reno (nw, chem, eng, tted; st; coed; sem; iiik; 3,708). "
,pres.—charles j. armstrong. 
london (je; p; wo; sem; iic; sao )e pres.—eugene m. austin. academic dean—eleanor dodd. treas.—wayne k. wheeler. reg.—elizabeth m. sladen. dir. of admis.—robert g. sawyer. lib.—frances l. meals. dean of students—louise h. koory. ,"colby junior college for women, new "
,"dartmouth college, hanover (e, bus, "
ted; st; coed; sem; iiid; 954). pres.—lloyd p. young. bus. admin.—gray w. pearson. reg.—marion ef. whitney. dir. of admis.—dorothy a. randall. lib.—marion l. goodwin. ,"keene teachers college, keene (e, "
,p; coed; term;® ve;” 269). pres.—h. raymond danforth. 
"(hk, ted; st; coed; sem; iiid; 724). pres.—harold e. hyde. dean of instr.—richard d. seltzer. bus. off.—allen s. grew. admis. off.-dean of student pers.— norton r. bagley. lib.—hazen david turner. dean of men—johnathan a. osgood. dean of wo.—gertrude b. stearns. graduate—richard d. seltzer. summer session—richard d. selt- zer. rivier college, nashua (e; p; wo; sem; iiie; 375). pres.—sister clarice de st. marie. dean—sister st. alexandrine. bursar—sister st. adrienne. reg.—sister marie clarisse. lib.—sister albina-marie. dean of wo.—sister albert of rome. graduate—sister st. alexandrine, acting. summer session—sister st. alex- andrine. ","plymouth teachers college, plymouth "
pres.—bernard g. holmes. ,"st. anselm’s college, manchester (e, nur; rc; men; sem; ije; 1,021). "
pres.—eldon l. johnson. ,"university of new hampshire, dur- ham (eh, chem, eng, for, mus, ot, ted; st; coed; sem; ivk; 4,348). "
,pres.—eldon l. johnson. 
pres.—arthur k. white. dean—e. j. lawrence. bus. agent—a. r. stewart. reg.—mildred watkins. ,"alma white college, zarephath (—; pillar of fire; coed; sem; iie; 29). "
"assumption junior college, mallinc- krodt convent, mendham (—; rc; wo; sem; id; 71). pres.—sister cecile. dean-reg.—sister philippina. bus. off.—sister berna. ",105 
pres.—theodore a. rath. ,bloomfield college and theological seminary; bloomfield (m; presb; coed; sem; iij; 271). 
(m; rc; wo; sem; iif; 4380). pres.—sister m. marguerite. dean—sister m. inez. treas.—sister m. anita. reg.—sister marita. ,"caldwell college for women, caldwell "
pres.—edward w. seay. dean—margaret e. hight. compt.—carl w. tideman. ,"centenary college for women, hack- ettstown (m; meth; wo; sem; ic; 545). "
,egan. lib.—sister mary genevieve dono- van. dean of wo.—sister dorothy clare cannon. 
pres.—peter sammartino. ,"fairleigh dickinson university, ruth- erford (m, dent, dh; p; coed; sem; iiik; 12,782). "
,pres.—peter sammartino. 
pres.—mother marie anna callahan. ,"(m, rc; wo; sem; iie; 449). "
pres.—thomas e. robinson. ,"geary. summer session—sister m. gio- vanni. glassboro state college, glassboro (m, ted; st; coed; sem; iiid; oo). "
pres.—mother mary virginette. dean-reg.—sister mary justitia. bursar—sister mary columba. summer session—sister mary justitia. ,"immaculate conception junior col- lege, lodi (—; rc; wo; sem; ie; 52). "
pres.—michael b. gilligan. ,"jersey city state college, jersey city 5 (m, ted; st; coed; sem; iid; 1,901). "
pres.—edward g. schlaefer. ,"monmouth college, west long branch (m; p; coed; sem; iic; 1,931). "
pres.—e. d. partridge. ,"montclair state cellege, upper mont- clair (m, ted; st; coed; sem; iiid; 3,260). "
qr; iig; 68). pres.—justin vander kolk. dean— ,new brunswick (theol; ref; men; 
,"newark college of engineering, new- ark 2 (m, eng; st and c; coed; sem; iiig; 3,586). "
pres.—eugene g. wilkins. ,"newark state college, morris ave., union (m, ted; st; coed; sem; hid: slt). "
pres.—charles w. anderson. ,"lane, hssex fells (bi; interdenom ; coed; sem; ii; 121). "
,princeton (theol; presb; coed; qr; ivh; 478). 
"sem; iiie; 2,996). pres.—franklin ef. moore. prov.—leonard a. olson. treas.—bernice a. gee. ","rider college, trenton 9 (m; p; coed; "
,"rutgers, the state university, new "
princeton (—; p; men; sem; ib; 41). pres.-dean—joseph g. dunne. treas.—eugene w. wormer. ,"st. joseph’s college, p. o. box 351, "
"chem; rc; men; sem; iij; 1,982). pres.—edward f. clark. ","st. peter’s college, jersey city (m, "
,"seton hall university, south orange (m, chem, dent, law, med, nur; rc; men, wo; sem; iiik; 9,983). "
,pres.—john j. dougherty. exec. vice pres.—edward j. fleming. 
,vice pres. (bus. affairs)—john f. davis. 
,vice pres.-(pers. serv.)—alfred d. donovan. 
pres.—clyde kennedy. ,coed ; sem; iie; 186). 
pres.—jess h. davis. ,"stevens institute of technology, ho- boken (m, eng; p; men; sem; ivg; 2.043). "
pres.-dean—sister m. gervasia. ,"tombrock junior college, new st., paterson (—; rc; wo; sem; ib; bade "
pres.—henry j. parcinski. ,"trenton junior college, trenton 8 (—; st and c; coed: sem; ic; 711). "
pres.—edwin l. martin. ,"trenton state college, trenton 5 (m, ted; st; coed; sem; iiid; 3,400). "
"dean of college—velma d. hayden. bus. ngr.—thomas r. kinter. reg.—james m. orr. dir. of admis.—bernard a. reed. lib.—felix e. hirsch. dean of student pers. serv.—charles w. mccracken. summer session—stephen poliacik. union junior college, cranford (m; p; coed; sem; ic; 880). pres.—kenneth campbell mackay. dean.—kenneth w. iversen. bursar—stanley wisniewski. reg.—dorothea wiersma. lib.—george peabody marks, iti. upsala college, east orange (m; luth; coed; sem; iie; 1,884). pres.—evald b. lawson. dean—carl g. fjellman. compt.—car! e. glans. reg.—gunnar p. carlson. dir. of admis.—theodore b. fleck. lib.—miriam grosh. dean of students—h. s. carlson. summer session—carl g. fjeliman. villa walsh college, morristown (—;3 p; wo; sem; id; 87). pres.—mother ninetta ionata. dean-reg.—sister violetta florio. treas.—sister mary decarlo. summer session—sister violetta florio. westminster choir college, princeton (mus; p; coed; sem; iiig; 233). pres.—william f. maccalmont. dean—c. howard hopkins, treas.—james t, richmond. lib.—john g. peck, jr. dean of men—charles a. rudy. dean of wo.—gwladys e. keating. ",1960-61 
